EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit
3551766510205,Tubage flexible,B8518500,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø200MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø200MM - intérieur extérieur - épaisseur 0,10cm - 5M - modèle Flex lisse 316 - Joncoux",277.48,jon-651020,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-200mm-interieur-exterieur-epaisseur-010cm-5m-modele-flex-lisse-316-b8518500
3551766503184,Tubage flexible,B8514500,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø180MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø180MM - intérieur extérieur - épaisseur 0,10cm - 7M - modèle Flex lisse 316 - Joncoux",352.04,jon-650318,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-180mm-interieur-exterieur-epaisseur-010cm-7m-modele-flex-lisse-316-b8514500
3551766510182,Tubage flexible,B8514400,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø180MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø180MM - intérieur extérieur - épaisseur 0,10cm - 5M - modèle Flex lisse 316 - Joncoux",259.99,jon-651018,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-180mm-interieur-exterieur-epaisseur-010cm-5m-modele-flex-lisse-316-b8514400
3551766503054,Tubage flexible,B8514200,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø150MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø150MM - intérieur extérieur - épaisseur 0,10cm - 7M - modèle Flex lisse 316 - Joncoux",318.66,jon-650305,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-150mm-interieur-exterieur-epaisseur-010cm-7m-modele-flex-lisse-316-b8514200
3551766510052,Tubage flexible,B8514100,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø150MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø150MM - intérieur extérieur - épaisseur 0,10cm - 5M - modèle Flex lisse 316 - Joncoux",236.11,jon-651005,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-150mm-interieur-exterieur-epaisseur-010cm-5m-modele-flex-lisse-316-b8514100
3551766503023,Tubage flexible,B8513000,"Flexible de tubage Apollo Pellets """"""""Flex lisse 316"""""""". Ce flexible de tubage double paroi en inox 316 est conçu pour une installation durable et pratique, avec une épaisseur de 0,10 mm et un diamètre de Ø100 mm, adapté à une variété d'applications.",Joncoux,"Flexible de tubage double paroi - modèle Flex lisse 316 - Ø100MM - intérieur et extérieur - épaisseur 0,10MM - 7M - Joncoux",282.14,jon-650302,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-modele-flex-lisse-316-100mm-interieur-et-exterieur-epaisseur-010mm-7m-b8513000
3551766510021,Tubage flexible,B8512900,"Flexible de tubage Apollo Pellets """"Flex lisse 316"""". Ce flexible de tubage double paroi en inox 316 est conçu pour une installation durable et pratique, avec une épaisseur de 0,10 mm et un diamètre de Ø100 mm, adapté à une variété d'applications.",Joncoux,"Flexible de tubage double paroi - modèle Flex lisse 316 - Ø100MM - intérieur et extérieur - épaisseur 0,10MM - 5M - Joncoux",212.03,jon-651002,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-modele-flex-lisse-316-100mm-interieur-et-exterieur-epaisseur-010mm-5m-b8512900
3551766503016,Tubage flexible,B8512200,"Flexible de tubage Apollo Pellets ""Flex lisse 316"". Ce flexible double paroi en inox 316, à la fois pour l'intérieur et l'extérieur, est conçu pour assurer une installation durable et de qualité pour poêles et chaudières à granulés.",Joncoux,Flexible en inox - modèle Flex lisse 316 - Ø80 - Longueur 7M - Joncoux,256.25,jon-650301,N/A,https://www.centrale-brico.com/joncoux-flexible-en-inox-modele-flex-lisse-316-80-longueur-7m-b8512200
3551766510014,Tubage flexible,B8512100,"Flexible de tubage Apollo Pellets ""Flex lisse 316"". Ce flexible double paroi en inox 316, à la fois pour l'intérieur et l'extérieur, est conçu pour assurer une installation durable et de qualité pour poêles et chaudières à granulés.",Joncoux,Flexible en inox - modèle Flex lisse 316 - Ø80 - Longueur 5M - Joncoux,193.54,jon-651001,N/A,https://www.centrale-brico.com/joncoux-flexible-en-inox-modele-flex-lisse-316-80-longueur-5m-b8512100
3551766503207,Tubage flexible,B8518600,"Flexible de tubage double paroi - modèle Flex lisse 316, conçu avec de l'inox 316 pour l'intérieur et l'extérieur. Ce flexible de diamètre Ø200MM et d'une épaisseur de 0,10MM offre une solution robuste et durable pour les systèmes de chauffage.",Joncoux,"Flexible de tubage double paroi - Ø200MM - intérieur extérieur - épaisseur 0,10cm - 7M - modèle Flex lisse 316 - Joncoux",376.55,jon-650320,N/A,https://www.centrale-brico.com/joncoux-flexible-de-tubage-double-paroi-200mm-interieur-exterieur-epaisseur-010cm-7m-modele-flex-lisse-316-b8518600
3551760903348,Kit de raccordement,B8512600,Kit Raccord pour poêle - Ø80mm/tubage Ø100mm - avec plaque 30x30cm - noir. Ce kit assure une connexion optimale entre le tuyau simple paroi et le flexible de tubage pour une installation efficace et durable.,Joncoux,Kit Raccord pour poêle - Ø80mm/tubage Ø100mm - avec plaque 30x30cm - noir - Joncoux,131.11,jon-90334,N/A,https://www.centrale-brico.com/joncoux-kit-raccord-pour-poele-80mmtubage-100mm-avec-plaque-30x30cm-noir-b8512600
3551760903331,Kit de raccordement,B8512500,Kit Raccord pour poêle - Ø80mm/tubage Ø80mm - avec plaque 40x40cm - noir. Ce kit assure une connexion optimale entre le tuyau simple paroi et le flexible de tubage pour une installation efficace et durable.,Joncoux,Kit Raccord pour poêle - Ø80mm/tubage Ø80mm - avec plaque 40x40cm - noir - Joncoux,127.97,jon-90333,N/A,https://www.centrale-brico.com/joncoux-kit-raccord-pour-poele-80mmtubage-80mm-avec-plaque-40x40cm-noir-b8512500
3551760903324,Kit de raccordement,B8512400,Kit Raccord pour poêle - Ø80mm/tubage Ø80mm - avec plaque 30x30cm - noir. Ce kit assure une connexion optimale entre le tuyau simple paroi et le flexible de tubage pour une installation efficace et durable.,Joncoux,Kit Raccord pour poêle - Ø80mm/tubage Ø80mm - avec plaque 30x30cm - noir - Joncoux,120.01,jon-90332,N/A,https://www.centrale-brico.com/joncoux-kit-raccord-pour-poele-80mmtubage-80mm-avec-plaque-30x30cm-noir-b8512400
3551768438026,Kit de raccordement,B8511900,"Kit de raccordement étanche en sortie horizontale Apollo Pellets concentrique. Ce kit de raccordement est conçu pour offrir une solution simple et efficace pour vos installations en sortie horizontale, avec des options personnalisables et une finition de haute qualité.",Joncoux,Kit raccordement étanche terminal horizontal - Ø80/125 - modèle Apollo premium - pour pellets - noir - Joncoux,548.84,jon-843802,15.93,https://www.centrale-brico.com/joncoux-kit-raccordement-etanche-terminal-horizontal-80125-modele-apollo-premium-pour-pellets-noir-b8511900
3551768561083,Kit de raccordement,B8511800,"Kit de raccordement étanche en sortie verticale Apollo Pellets concentrique. Ce kit de raccordement étanche sortie verticale est idéal pour une installation rapide et efficace. Il est disponible en version standard ou premium, et vous avez le choix entre une finition inox ou noir mat.",Joncoux,Kit raccordement étanche vertical - Ø80/125 - modèle Apollo - pour pellets - noir - Joncoux,496.38,jon-856108,16.13,https://www.centrale-brico.com/joncoux-kit-raccordement-etanche-vertical-80125-modele-apollo-pour-pellets-noir-b8511800
8421272002738,Distribution d'air - Grille d'aération,B6509200,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.20 x l.10 cm - Centrale Brico",6.48,CEB-8421272002738,34.55,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l20-x-l10-cm-b6509200
8421272002202,Distribution d'air - Grille d'aération,B6506800,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.17 x l.17 cm - Centrale Brico",7.66,CEB-8421272002202,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l17-x-l17-cm-b6506800
8421272002134,Distribution d'air - Grille d'aération,B6506500,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.10 x l.30 cm - Centrale Brico",8.5,CEB-8421272002134,39.29,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l10-x-l30-cm-b6506500
8421272040563,Distribution d'air - Grille d'aération,B6505600,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.8 x l.16.4 cm - Centrale Brico",6.58,CEB-8421272040563,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l8-x-l164-cm-b6505600
8421272040853,Distribution d'air - Grille d'aération,B6503600,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.13.5 x l.13.5 cm - Centrale Brico",7.86,CEB-8421272040853,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l135-x-l135-cm-b6503600
3701071980402,Distribution d'air - Grille d'aération,B6277400,GAINE SOUPLE ALU ISOLEE 5M D.125,STRULIK,Gaine souple aluminium isolée STRULIK 5M Diam 125mm - STRULIK,37.84,STR-'30112505,33.73,https://www.centrale-brico.com/strulik-gaine-souple-aluminium-isolee-strulik-5m-diam-125mm-b6277400
3701071981485,Distribution d'air - Grille d'aération,B6276900,GAINE FLEXIBLE ALU COMPACTE 3M FILET D.100,STRULIK,Gaine flexible aluminium compacte STRULIK 3M Diam 100mm - STRULIK,10.72,STR-50010003,34.23,https://www.centrale-brico.com/strulik-gaine-flexible-aluminium-compacte-strulik-3m-diam-100mm-b6276900
8421272002103,Distribution d'air - Grille d'aération,B6506300,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.10 x l.10 cm - Centrale Brico",5.5,CEB-8421272002103,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l10-x-l10-cm-b6506300
8421272002752,Distribution d'air - Grille d'aération,B6509300,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.20 x l.20 cm - Centrale Brico",8.0,CEB-8421272002752,13.98,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l20-x-l20-cm-b6509300
8421272002936,Distribution d'air - Grille d'aération,B6509000,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.17 x l.17 cm - Centrale Brico",9.14,CEB-8421272002936,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l17-x-l17-cm-b6509000
8421272040990,Distribution d'air - Grille d'aération,B6501800,Empêche le passage des insectes,Centrale Brico,Grille d'aération abs naturel Diam.10 cm - Centrale Brico,6.89,CEB-8421272040990,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-diam10-cm-b6501800
8421272040525,Distribution d'air - Grille d'aération,B6506200,"Empêche le passage des insectes, anti-corrosion",Centrale Brico,"Grille d'aération acier inoxydable naturel, L.20 x l.10 cm - Centrale Brico",8.46,CEB-8421272040525,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-acier-inoxydable-naturel-l20-x-l10-cm-b6506200
8421272040594,Distribution d'air - Grille d'aération,B6502900,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.10.3 x l.22 cm - Centrale Brico",7.26,CEB-8421272040594,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l103-x-l22-cm-b6502900
8421272040129,Distribution d'air - Grille d'aération,B6510500,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.5 x l.24 cm - Centrale Brico",7.55,CEB-8421272040129,13.22,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l5-x-l24-cm-b6510500
8421272041201,Distribution d'air - Grille d'aération,B6501400,Réglable,Centrale Brico,"Entrée d'air abs naturel, L.2.3 x l.29.5 cm - Centrale Brico",7.48,CEB-8421272041201,42.46,https://www.centrale-brico.com/centrale-brico-entree-d-air-abs-naturel-l23-x-l295-cm-b6501400
8421272040723,Distribution d'air - Grille d'aération,B6504500,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.15.2 x l.27.6 cm - Centrale Brico",10.99,CEB-8421272040723,23.68,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l152-x-l276-cm-b6504500
8421272002172,Distribution d'air - Grille d'aération,B6506600,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.15 x l.15 cm - Centrale Brico",7.24,CEB-8421272002172,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l15-x-l15-cm-b6506600
8421272002776,Distribution d'air - Grille d'aération,B6509500,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.20 x l.40 cm - Centrale Brico",13.62,CEB-8421272002776,9.8,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l20-x-l40-cm-b6509500
8421272002790,Distribution d'air - Grille d'aération,B6508800,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.15 x l.30 cm - Centrale Brico",8.38,CEB-8421272002790,44.5,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l15-x-l30-cm-b6508800
8421272040754,Distribution d'air - Grille d'aération,B6503500,Extra fine,Centrale Brico,"Grille d'aération abs naturel, L.13.1 x l.33.7 cm - Centrale Brico",7.26,CEB-8421272040754,11.46,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l131-x-l337-cm-b6503500
3411455060018,Distribution d'air - Grille d'aération,B6075900,Permet de raccorder 1 conduit Ø 160 mm et 1 conduit Ø 125 mm,S&P,"Réduction conique pvc S&P, Diam.160/125 mm - S&P",6.11,S&P-863015,N/A,https://www.centrale-brico.com/sp-reduction-conique-pvc-sp-diam160125-mm-b6075900
8421272040303,Distribution d'air - Grille d'aération,B6509700,Réglable,Centrale Brico,"Grille d'aération aluminium laqué, L.24 x l.7 cm - Centrale Brico",15.57,CEB-8421272040303,11.53,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l24-x-l7-cm-b6509700
8421272002141,Distribution d'air - Grille d'aération,B6506900,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.20 x l.20 cm - Centrale Brico",9.07,CEB-8421272002141,11.94,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l20-x-l20-cm-b6506900
8421272040082,Distribution d'air - Grille d'aération,B6510700,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium mat à visser, L.5 x l.40 cm - Centrale Brico",8.05,CEB-8421272040082,37.11,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-mat-a-visser-l5-x-l40-cm-b6510700
8421272040679,Distribution d'air - Grille d'aération,B6505000,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.23 x l.13.5 cm - Centrale Brico",10.27,CEB-8421272040679,36.99,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l23-x-l135-cm-b6505000
8421272040716,Distribution d'air - Grille d'aération,B6504700,Empêche le passage des insectes,Centrale Brico,"Grille d'aération abs naturel, L.16.5 x l.26 cm - Centrale Brico",7.46,CEB-8421272040716,63.61,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l165-x-l26-cm-b6504700
8421272040273,Distribution d'air - Grille d'aération,B6510600,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.5 x l.40 cm - Centrale Brico",7.48,CEB-8421272040273,24.44,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l5-x-l40-cm-b6510600
3701071981546,Distribution d'air - Grille d'aération,B6277200,GAINE FLEXIBLE ALU COMPACTE 3M FILET D.150,STRULIK,Gaine flexible aluminium compacte STRULIK 3M Diam 150mm - STRULIK,17.24,STR-50015003,19.81,https://www.centrale-brico.com/strulik-gaine-flexible-aluminium-compacte-strulik-3m-diam-150mm-b6277200
8421272002905,Distribution d'air - Grille d'aération,B6508700,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium laqué, L.15 x l.15 cm - Centrale Brico",8.18,CEB-8421272002905,N/A,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l15-x-l15-cm-b6508700
8421272002189,Distribution d'air - Grille d'aération,B6506700,Empêche le passage des insectes,Centrale Brico,"Grille d'aération aluminium anodisé, L.15 x l.30 cm - Centrale Brico",9.33,CEB-8421272002189,42.76,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-anodise-l15-x-l30-cm-b6506700
8421272024228,Bouche d'aération - extracteur,B6501200,Réglable,Centrale Brico,Bouche d'extraction acier laqué Diam.13.9 cm - Centrale Brico,17.83,CEB-8421272024228,N/A,https://www.centrale-brico.com/centrale-brico-bouche-d-extraction-acier-laque-diam139-cm-b6501200
8421272024037,Bouche d'aération - extracteur,B6501100,Empêche le passage des insectes. Anti-corrosion,Centrale Brico,Bouche d'extraction acier inoxydable vernis Diam.18.3 cm - Centrale Brico,35.4,CEB-8421272024037,7.81,https://www.centrale-brico.com/centrale-brico-bouche-d-extraction-acier-inoxydable-vernis-diam183-cm-b6501100
8421272024204,Bouche d'aération - extracteur,B6500900,Réglable. Anti-corrosion,Centrale Brico,Bouche d'extraction acier inoxydable vernis Diam.13.9 cm - Centrale Brico,34.73,CEB-8421272024204,1.34,https://www.centrale-brico.com/centrale-brico-bouche-d-extraction-acier-inoxydable-vernis-diam139-cm-b6500900
3355130310701,Bouche d'aération - extracteur,B6500800,100% recyclable et compostable,Centrale Brico,Filtre lin Lin330lm - Centrale Brico,8.62,CEB-LIN330,N/A,https://www.centrale-brico.com/centrale-brico-filtre-lin-lin330lm-b6500800
3355130317038,Bouche d'aération - extracteur,B6500700,100% recyclable et compostable,Centrale Brico,Filtre lin Lin220lm - Centrale Brico,9.38,CEB-LIN 220,8.93,https://www.centrale-brico.com/centrale-brico-filtre-lin-lin220lm-b6500700
8421272041294,Bouche d'aération - extracteur,B6500500,Réglable,Centrale Brico,Aérateur sur vitre abs naturel Diam.16.5 cm - Centrale Brico,27.46,CEB-8421272041294,N/A,https://www.centrale-brico.com/centrale-brico-aerateur-sur-vitre-abs-naturel-diam165-cm-b6500500
3419869210807,Bouche d'aération - extracteur,B6166600,,Dmo,Y en acier galvanisé DMO - Diam.125 mm - Dmo,19.85,DMO-92108,7.67,https://www.centrale-brico.com/dmo-y-en-acier-galvanise-dmo-diam125-mm-b6166600
3410531232189,Bouche d'aération - extracteur,B7820500,Le kit de traversée de mur est un accessoire compatible avec tous les extracteurs d'un diamètre de 100mm. Il permet d'installer son extracteur par l'intérieur du logement.,SAUTER,Traversée de mur - accessoire extracteur - SAUTER,64.07,SAU-123218,7.81,https://www.centrale-brico.com/sauter-traversee-de-mur-accessoire-extracteur-b7820500
3411450035752,Bouche d'aération - extracteur,B5754500,Réglable,S&P,"Bouche d'extraction pvc S&P, Diam.100/80 mm Ber 100 p - S&P",15.18,S&P-853575,11.23,https://www.centrale-brico.com/sp-bouche-d-extraction-pvc-sp-diam10080-mm-ber-100-p-b5754500
8421272041324,Bouche d'aération - extracteur,B6500400,,Centrale Brico,Aérateur sur vitre abs naturel Diam.16.5 cm - Centrale Brico,22.79,CEB-8421272041324,23.52,https://www.centrale-brico.com/centrale-brico-aerateur-sur-vitre-abs-naturel-diam165-cm-b6500400
3410534301271,Bouche d'aération - extracteur,B7820400,"Grâce à son raccord universel, elle remplace n’importe quelle bouche fixe de diamètre identique, sans travaux nécessaires. Avec son design sobre et élégant, elle s’intègre parfaitement à votre intérieur et peut être customisée en repeignant la façade. Pour l’entretien, un tour au lave-vaisselle et la bouche sera comme neuve.",SAUTER,Bouche Universelle pour VMC Design Diam 125 - SAUTER,27.6,SAU-430127,3.5,https://www.centrale-brico.com/sauter-bouche-universelle-pour-vmc-design-diam-125-b7820400
3410531232158,Bouche d'aération - extracteur,B7820700,L'aérateur Zemu smart est l'extracteur intelligent et malin pour une ventilation permanente sans conduit,SAUTER,Ventilation permanente individuelle cuisine Zému Smart - SAUTER,149.15,SAU-123215,10.64,https://www.centrale-brico.com/sauter-ventilation-permanente-individuelle-cuisine-zemu-smart-b7820700
3355130231242,Bouche d'aération - extracteur,B6500600,100% recyclable et compostable,Centrale Brico,Filtre à charbon pour hotte Lcc350lm - Centrale Brico,9.73,CEB-LIN350,18.92,https://www.centrale-brico.com/centrale-brico-filtre-a-charbon-pour-hotte-lcc350lm-b6500600
3411450225023,Bouche d'aération - extracteur,B5754600,Manchette à joint,S&P,"Bouche d'extraction pvc S&P, Diam.125/125 mm Barj 30 - S&P",21.57,S&P-851909,8.6,https://www.centrale-brico.com/sp-bouche-d-extraction-pvc-sp-diam125125-mm-barj-30-b5754600
3411450035721,Bouche d'aération - extracteur,B5755000,Réglable,S&P,"Bouche d'extraction pvc S&P, Diam.80/80 mm Ber 80 p - S&P",15.93,S&P-853572,16.16,https://www.centrale-brico.com/sp-bouche-d-extraction-pvc-sp-diam8080-mm-ber-80-p-b5755000
3411450225139,Bouche d'aération - extracteur,B5754700,Bi-debit,S&P,"Bouche d'extraction pvc S&P, Diam.125/125 mm Barj 45/135 - S&P",31.36,S&P-851924,10.91,https://www.centrale-brico.com/sp-bouche-d-extraction-pvc-sp-diam125125-mm-barj-45135-b5754700
8413893238139,Bouche d'aération - extracteur,B5921900,Moteur silencieux monté sur silents blocs et équipé de roulements à billes.,S&P,Aérateur extracteur intercalé à interrupteur S&P SILENTUB 100 mm - S&P,47.87,S&P-257000,N/A,https://www.centrale-brico.com/sp-aerateur-extracteur-intercale-a-interrupteur-sp-silentub-100-mm-b5921900
3410531231953,Bouche d'aération - extracteur,B7367200,,SAUTER,Aérateur extracteur permanent à interrupteur Zemu Cuisine 120 mm - SAUTER,85.46,SAU-82213159,N/A,https://www.centrale-brico.com/sauter-aerateur-extracteur-permanent-a-interrupteur-zemu-cuisine-120-mm-b7367200
3410531232172,Bouche d'aération - extracteur,B7820900,L'aérateur Zemu smart est l'extracteur intelligent et malin pour une ventilation permanente sans conduit,SAUTER,Ventilation permanente individuelle salle de bain Zému Smart - SAUTER,144.78,SAU-123217,8.89,https://www.centrale-brico.com/sauter-ventilation-permanente-individuelle-salle-de-bain-zemu-smart-b7820900
3411458501860,Bouche d'aération - extracteur,B5731900,Permet d'obturer une entaille d'entrée d'air 390x25 mm,S&P,Accessoire aération plaque d'obturation d'entrée d'air pvc S&P Poe2a - S&P,5.18,S&P-850186,N/A,https://www.centrale-brico.com/sp-accessoire-aeration-plaque-d-obturation-d-entree-d-air-pvc-sp-poe2a-b5731900
3410531232165,Bouche d'aération - extracteur,B7820800,L'aérateur Zemu smart est l'extracteur intelligent et malin pour une ventilation permanente sans conduit,SAUTER,Ventilation permanente individuelle salle de bain antibuée Zému Smart - SAUTER,152.36,SAU-123216,8.71,https://www.centrale-brico.com/sauter-ventilation-permanente-individuelle-salle-de-bain-antibuee-zemu-smart-b7820800
8413893353788,Bouche d'aération - extracteur,B5774400,Design,S&P,Aérateur intermittent à interrupteur S&P Silent design 100 mm - S&P,90.69,S&P-403500,12.88,https://www.centrale-brico.com/sp-aerateur-intermittent-a-interrupteur-sp-silent-design-100-mm-b5774400
3410531231946,Bouche d'aération - extracteur,B7367000,,SAUTER,Aérateur permanent à détection d'humidité Zemu SDB 100 mm - SAUTER,91.9,SAU-82213158,N/A,https://www.centrale-brico.com/sauter-aerateur-permanent-a-detection-d-humidite-zemu-sdb-100-mm-b7367000
8413893353849,Bouche d'aération - extracteur,B5774300,Design + hygrostat réglable,S&P,Aérateur intermittent à détection d'humidité S&P Silent design 100 mm - S&P,150.09,S&P-403502,3.11,https://www.centrale-brico.com/sp-aerateur-intermittent-a-detection-d-humidite-sp-silent-design-100-mm-b5774300
8413893452498,Bouche d'aération - extracteur,B5754800,Ailettes orientables,S&P,"Bouche d'extraction pvc S&P, Diam.125/125 mm Bdo125 - S&P",21.48,S&P-855016,11.97,https://www.centrale-brico.com/sp-bouche-d-extraction-pvc-sp-diam125125-mm-bdo125-b5754800
8413893452368,Bouche d'aération - extracteur,B5755100,Ailettes orientables,S&P,"Bouche d'insufflation/extraction pvc S&P, Diam.80/80 mm Bdo80 - S&P",15.54,S&P-855015,31.24,https://www.centrale-brico.com/sp-bouche-d-insufflationextraction-pvc-sp-diam8080-mm-bdo80-b5755100
3410534300656,VMC double flux,B7820000,"Panega de SAUTER est une VMC double flux qui vous procure un confort optimal, hiver comme été.",SAUTER,VMC double flux caisson volume chauffé Panega - Caisson volume chauffé - SAUTER,1526.5,SAU-430065,14.71,https://www.centrale-brico.com/sauter-vmc-double-flux-caisson-volume-chauffe-panega-caisson-volume-chauffe-b7820000
3410534300694,VMC double flux,B7820200,"Avec son format très compact, le caisson Medven est parfait pour les combles de votre maison: il est adapté pour passer par une trappe de visite allant jusqu'à 500x500mm.",SAUTER,VMC double flux haut rendement Medven - Caisson seul - SAUTER,708.68,SAU-430069,8.8,https://www.centrale-brico.com/sauter-vmc-double-flux-haut-rendement-medven-caisson-seul-b7820200
3410534300687,VMC double flux,B7820100,"Gorner kit de SAUTER est une VMC double flux haut rendement qui vous procure un confort optimal,tout au long de l'année.",SAUTER,VMC double flux haut rendement Gorner kit - Caisson combles - SAUTER,938.46,SAU-430068,20.61,https://www.centrale-brico.com/sauter-vmc-double-flux-haut-rendement-gorner-kit-caisson-combles-b7820100
3410531232066,VMC simple flux,B7820300,Agalina de Sauter est une VMC simple flux autoréglable,SAUTER,VMC simple flux autoréglable Agalina - Caisson seul - SAUTER,112.33,SAU-123206,13.53,https://www.centrale-brico.com/sauter-vmc-simple-flux-autoreglable-agalina-caisson-seul-b7820300
3411456040064,VMC simple flux,B6282100,VMC AVEC PIQUAGES DEMONTABLES CALIBRES AUX DEBITS,S&P,Kit VMC simple flux autoréglable S&P Luna-s 3 - S&P,70.73,S&P-604006,9.56,https://www.centrale-brico.com/sp-kit-vmc-simple-flux-autoreglable-sp-luna-s-3-b6282100
3410531232073,VMC simple flux,B7692100,• Type de VMC Simple flux autoréglable à détection d'humidité,SAUTER,Kit VMC simple flux autoréglable à détection d'humidité Agalina - SAUTER,132.66,SAU-123207,3.1,https://www.centrale-brico.com/sauter-kit-vmc-simple-flux-autoreglable-a-detection-d-humidite-agalina-b7692100
3411452345767,VMC simple flux,B6048400,Platine d'adaptation pour bouches BAR ou BHY Ø 125 mm,S&P,"Platine d'adaptation VMC collective pvc S&P, Diam.125/125 mm Universelle - S&P",8.3,S&P-858186,N/A,https://www.centrale-brico.com/sp-platine-d-adaptation-vmc-collective-pvc-sp-diam125125-mm-universelle-b6048400
