,EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit,prix_initial
1140,4004625312513,Accessoires de soudure,B5898500,Forte résistance mécanique,rothenberger,Lot de 10 brasures acier / cuivre d2 500 mm Rolot 605 ROTHENBERGER - ROTHENBERGER,8.86,ROT-31251,0.0,https://www.centrale-brico.com/rothenberger-lot-de-10-brasures-acier-cuivre-d2-500-mm-rolot-605-rothenberger-b5898500,8.86
1141,4004625452646,Accessoires de soudure,B5826200,,rothenberger,"Eau a souder 100 g pour zinguerie, ROTHENBERGER - ROTHENBERGER",11.93,ROT-45264,0.0,https://www.centrale-brico.com/rothenberger-eau-a-souder-100-g-pour-zinguerie-rothenberger-b5826200,11.93
1142,8011399000504,Accessoires de soudure,B3991800,Bouteille de 1 litre de gaz Argon + CO2 pour le soudage sur l'acier et l'inox avec postes MIG.,deca,Bouteille de gaz Argon+CO2 1L pour MIG - DECA,34.61,D-0061095,26.67,https://www.centrale-brico.com/deca-bouteille-de-gaz-argonco2-1l-pour-mig-b3991800,47.19759989090414
1143,4004625468791,Accessoires de soudure,B6263400,"Etain pour radio, électricité. Circuits électriques, radio, petit électroménager. Ame décapante spéciale. Ne contient pas de plomb.",rothenberger,"Bobine etain radio 1,5 mm, 30 g. ROTHENBERGER - ROTHENBERGER",11.47,ROT-1500002903,4.42,https://www.centrale-brico.com/rothenberger-bobine-etain-radio-15-mm-30-g-rothenberger-b6263400,12.000418497593639
1144,4004625468807,Accessoires de soudure,B6263200,"Etain pour radio, électricité. Circuits électriques, radio, petit électroménager. Ame décapante spéciale. Ne contient pas de plomb.",rothenberger,"Bobine etain radio 1,5 mm 70 g. ROTHENBERGER - ROTHENBERGER",16.4,ROT-1500002904,0.0,https://www.centrale-brico.com/rothenberger-bobine-etain-radio-15-mm-70-g-rothenberger-b6263200,16.4
1145,4004625468753,Accessoires de soudure,B6263100,"Etain pour électronique. Circuits imprimés, HI-FI, télévision, modélisme, maquettisme. Ne contient pas de plomb.",rothenberger,"Bobine etain electronique 1 mm, 70 g. ROTHENBERGER - ROTHENBERGER",16.83,ROT-1500002902,4.38,https://www.centrale-brico.com/rothenberger-bobine-etain-electronique-1-mm-70-g-rothenberger-b6263100,17.600920309558667
1146,3283981003162,Accessoires de soudure,B5972000,"Conseillée pour les canalisations d'eau potable, nettoyage à l'eau",geb,"Pate decapante etain / cuivre, 75 ml, GEB - GEB",11.11,GEB-100316,0.0,https://www.centrale-brico.com/geb-pate-decapante-etain-cuivre-75-ml-geb-b5972000,11.11
1147,4004625374795,Accessoires de soudure,B5865300,"Ecologique, pour eau potable",rothenberger,Graisse decapante pour etain 120 ml ROTHENBERGER - ROTHENBERGER,10.52,ROT-1000000242,0.0,https://www.centrale-brico.com/rothenberger-graisse-decapante-pour-etain-120-ml-rothenberger-b5865300,10.52
1148,328398815708,Accessoires de soudure,B5749800,"Sans plomb, conseillée pour les canalisations d'eau potable",geb,"Bobine pour brasure etain / cuivre, 100 g, GEB - GEB",17.63,GEB-815708,0.0,https://www.centrale-brico.com/geb-bobine-pour-brasure-etain-cuivre-100-g-geb-b5749800,17.63
1149,8011399018394,Accessoires de soudure,B3989700,Cagoule en polypropylène avec serre-tête réglable et mousse de protection sur le front. Ecran avec verre inactinique relevable. Livré avec un verre inactinique et un verre transparent.,deca,Masque a soudure cagoule + verre - DECA,27.19,D-0060200,0.0,https://www.centrale-brico.com/deca-masque-a-soudure-cagoule-verre-b3989700,27.19
1150,3283981003308,Accessoires de soudure,B2426200,,geb,Kit soudure etain/cuivre - GEB,21.1,BD-116095,0.0,https://www.centrale-brico.com/geb-kit-soudure-etaincuivre-b2426200,21.1
1151,3259040013151,Accessoires de soudure,B6108400,Véritable acier liquide dosage facile,atmos,"Soudure a froid, special acier, 200 g, ATMOS - ATMOS",12.58,ATM-1123,3.23,https://www.centrale-brico.com/atmos-soudure-a-froid-special-acier-200-g-atmos-b6108400,12.999896662188695
1152,4004625356104,Accessoires de soudure,B5972100,,rothenberger,Pate decapante pour argent et cuivre / phosphore 160 g ROTHENBERGER - ROTHENBERGER,11.27,ROT-035610E,0.0,https://www.centrale-brico.com/rothenberger-pate-decapante-pour-argent-et-cuivre-phosphore-160-g-rothenberger-b5972100,11.27
1153,4004625356043,Accessoires de soudure,B5924800,Décapant intégré,rothenberger,Lot de 5 brasures aluminium enrobe 333 mm Rolot 604 ROTHENBERGER - ROTHENBERGER,11.69,ROT-35604,2.58,https://www.centrale-brico.com/rothenberger-lot-de-5-brasures-aluminium-enrobe-333-mm-rolot-604-rothenberger-b5924800,11.999589406692671
1154,3189640005228,Accessoires de soudure,B4058100,"Cartouche d'Oxygène - 60 L / 930 ml pour alimenter les pistolets à air chaud, lampes à souder et chalumeaux autonomes. Pour 2901.",express,Cartouche jetable d'oxygene 60L - EXPRESS,29.17,D-0415208,26.15,https://www.centrale-brico.com/express-cartouche-jetable-d-oxygene-60l-b4058100,39.498984427894385
1155,3154020082335,Accessoires de soudure,B2424400,,gys,"10 Electrodes inox O 2,5 mm - GYS",13.35,BD-18945,4.64,https://www.centrale-brico.com/gys-10-electrodes-inox-25-mm-b2424400,13.999580536912752
1156,4004625468739,Accessoires de soudure,B6263000,"Etain pour électronique. Circuits imprimés, HI-FI, télévision, modélisme, maquettisme. Ne contient pas de plomb.",rothenberger,"Bobine etain electronique 1 mm, 30 g. ROTHENBERGER - ROTHENBERGER",11.8,ROT-1500002900,9.23,https://www.centrale-brico.com/rothenberger-bobine-etain-electronique-1-mm-30-g-rothenberger-b6263000,12.999889831442108
1157,3154020084414,Accessoires de soudure,B5933700,Toutes positions,gys,Lot de 50 electrodes rutile diametre 1.6mm GYS 084414 - GYS,11.64,GYS-84414,0.0,https://www.centrale-brico.com/gys-lot-de-50-electrodes-rutile-diametre-16mm-gys-084414-b5933700,11.64
1158,4004625468937,Accessoires de soudure,B5923000,"Rolot 611 - Baguette d'étain pour Couverture, Zinguerie.Gouttière, Ferblanterie, Etamage. Ne contient pas de plomb.
Ø6,7mm. Longueur : 300mm. Flux décapant non intégré. Alliage : Sn91Zn9. Température : 199°C. Flux décapant recommandé : Graisse décapante Art.-Nr. 045266E 35 ml, Art.-Nr. 1000000242 120 ml, Eau à souder pour Rolot 608 : Art.-Nr. 045264 100 ml.",rothenberger,"Baguette etain 91% zinguerie, diam. 6,7mm, long. 300mm ROTHENBERGER - ROTHENBERGER",11.02,ROT-1000002361,0.0,https://www.centrale-brico.com/rothenberger-baguette-etain-91-zinguerie-diam-67mm-long-300mm-rothenberger-b5923000,11.02
1159,3259040013144,Accessoires de soudure,B6108500,"Une seringue spéciale soudure à froid. Elle colmate, répare et fixe tous les tuyaux et raccords cuivre et laiton. A utiliser pour les petites fuites d’eau, fines fissures, porosités. Contient des particules de cuivre
Adhère sur tous les matériaux : cuivre, laiton, PVC, plastique, verre ... Durcit en 5 minutes
Eviter d’utiliser la partie réparée pendant minimum 60 minutes
Solidité maximale obtenue au bout de 24 h
Conditionnement qui permet un dosage précis et propre.",atmos,"Soudure a froid, special cuivre, 200 g, ATMOS - ATMOS",12.58,ATM-1122,3.23,https://www.centrale-brico.com/atmos-soudure-a-froid-special-cuivre-200-g-atmos-b6108500,12.999896662188695
1160,400462545253,Accessoires de soudure,B5749500,"Ecologique, pour eau potable",rothenberger,Bobine etain 97% ROTHENBERGER - ROTHENBERGER,8.42,ROT-45253,0.0,https://www.centrale-brico.com/rothenberger-bobine-etain-97-rothenberger-b5749500,8.42
1161,4007430338105,Meuleuse,B6798900,"Robuste, universelle et économique : meuleuse d'angle puissante pour toutes les applications",metabo,Meuleuse 125 mm WP 850-125 - 850W - Metabo,123.09,MET-603610000,38.45,https://www.centrale-brico.com/metabo-meuleuse-125-mm-wp-850-125-850w-b6798900,199.98375304630383
1162,4007430338129,Meuleuse,B6798800,"Robuste, universelle et économique : meuleuse d'angle puissante pour toutes les applications",metabo,Meuleuse 125 mm WEV 850-125 - 850W - vitesse de rotation reglable - Metabo,123.09,MET-603611000,38.45,https://www.centrale-brico.com/metabo-meuleuse-125-mm-wev-850-125-850w-vitesse-de-rotation-reglable-b6798800,199.98375304630383
1163,4007430338006,Meuleuse,B6798700,"Robuste, universelle et économique : meuleuse d'angle puissante pour toutes les applications",metabo,Meuleuse 125 mm W 850-125 - 800W - Metabo,94.5,MET-603608000,37.85,https://www.centrale-brico.com/metabo-meuleuse-125-mm-w-850-125-800w-b6798700,152.0514883346742
1164,4061792153448,Meuleuse,B6798600,"Robuste, universelle et économique : meuleuse d'angle ergonomique pour toutes les applications",metabo,Meuleuse 125 mm W 750-125 - 750W - Metabo,90.12,MET-603605000,37.35,https://www.centrale-brico.com/metabo-meuleuse-125-mm-w-750-125-750w-b6798600,143.84676775738228
1165,4007430214171,Meuleuse,B6790400,"Ponceuse de tubes à bande sans fil compacte pour le travail rapide et flexible de tubes en acier inoxydable Grand angle d'enroulement de 190° pour une surface sans attaque Moteur robuste pour une longévité élevée Changement de bande abrasive sans outil et guidage de bande réglable Batterie rotative pour travailler plus facilement dans les espaces réduits Filtre à poussières amovible pour la protection contre l’infiltration de particules Protection contre la surcharge : protège le moteur contre la surchauffe Démarrage électronique progressif pour un démarrage sans àcoup Protection anti-redémarrage : empêche tout démarrage involontaire après une coupure de courant Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Valeurs de référence tension batterie 18 V Vitesse de la bande en marche à vide 9.2 m/s Dimensions de la bande abrasive 30 x 533 mm Diamètre de tube max. 60 mm Angle d'enroulement 190 ° Poids (avec batterie) 3.3 kg Vibration Poncer des surfaces 2.5 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 83 dB(A) Niveau de puissance acoustique (LwA) 94 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Filtre antipoussière sans batterie, ni chargeur",metabo,Ponceuse a tubes Inox 18 V RB 18 LTX 60 - Pick+Mix (sans batterie) - Metabo,1039.55,MET-600192850,25.75,https://www.centrale-brico.com/metabo-ponceuse-a-tubes-inox-18-v-rb-18-ltx-60-pickmix-sans-batterie-b6790400,1400.06734006734
1166,400743020677,Meuleuse,B6790300,"Meuleuse sans fil très plate pour travailler les soudures d'angle en acier inoxydable dans des interstices étroits Moteur robuste pour une longévité élevée Capot de protection réglable sans outil et amovible Entraînement à courroie nécessitant peu d'entretien pour une longévité élevée Batterie rotative pour travailler plus facilement dans les espaces réduits Filtre à poussières amovible pour la protection contre l’infiltration de particules Protection contre la surcharge : protège le moteur contre la surchauffe Démarrage électronique progressif pour un démarrage sans à-coup Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Valeurs de référence tension batterie 18 V Vitesse de rotation à vide 3800 /min Diamètre de meule 150 mm Filet de la broche M 14 Poids (avec batterie) 3 kg Vibration Polissage 2.5 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 80 dB(A) Niveau de puissance acoustique (LwA) 91 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Capot de protection Flasque d'appui Écrou à deux trous frontaux Poignée supplémentaire Filtre antipoussière Clé à ergots Clé mâle à six pans sans batterie, ni chargeur",metabo,Meuleuse d'angle Inox 18 V KNS 18 LTX - Pick+Mix (sans batterie) - Metabo,875.65,MET-600191850,32.64,https://www.centrale-brico.com/metabo-meuleuse-d-angle-inox-18-v-kns-18-ltx-pickmix-sans-batterie-b6790300,1299.9554631828978
1167,4007430227577,Meuleuse,B6789900,"Couple de rotation élevé et forme compacte grâce au réducteur planétaire Blocage de la broche pour un changement facile de l'outil Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Protection contre la surcharge : protège le moteur contre la surchauffe Cache de protection en caoutchouc amovible pour travailler confortablement et en toute sécurité Design fin pour une prise en main parfaite Pince de serrage de précision pour un centrage parfait des outils Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Valeurs de référence tension batterie 18 V Vitesse de rotation à vide 6000 /min Diamètre du collier de serrage 43 mm Alésage de la pince de serrage 6 mm Poids (avec batterie) 2.2 kg Vibration Ponçage d'une surface (jusqu'à Ø 25 mm) 1.1 m/s² Incertitude de mesure K 1.5 m/s² Ponçage d'une surface (jusqu'à Ø 50 mm) 1.1 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 83 dB(A) Niveau de puissance acoustique (LwA) 94 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Pince de serrage 6 mm Cache en caoutchouc Poignée supplémentaire Filtre antipoussière Clé plate sans batterie, ni chargeur",metabo,Meuleuse droite 18 V GA 18 LTX G - Pick+Mix (sans batterie) - Metabo,502.31,MET-600639850,32.28,https://www.centrale-brico.com/metabo-meuleuse-droite-18-v-ga-18-ltx-g-pickmix-sans-batterie-b6789900,741.7454223272298
1168,400743028725,Meuleuse,B6789700,"Blocage de la broche pour un changement facile de l'outil Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Protection contre la surcharge : protège le moteur contre la surchauffe Cache de protection en caoutchouc amovible pour travailler confortablement et en toute sécurité Design fin pour une prise en main parfaite Pince de serrage de précision pour un centrage parfait des outils Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Avec metaBOX, la solution intelligente pour le transport et le rangement Valeurs de référence tension batterie 18 V Vitesse de rotation à vide 25000 /min Diamètre du collier de serrage 43 mm Alésage de la pince de serrage 6 mm Poids (avec batterie) 2.1 kg Vibration Ponçage d'une surface (jusqu'à Ø 25 mm) 5.3 m/s² Incertitude de mesure K 1.5 m/s² Ponçage d'une surface (jusqu'à Ø 50 mm) 13.9 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 83 dB(A) Niveau de puissance acoustique (LwA) 94 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Pince de serrage 6 mm Cache en caoutchouc Filtre antipoussière Clé plate metaBOX 145 L sans batterie, ni chargeur",metabo,"Meuleuse droite 18 V GA 18 LTX - Pick+Mix (sans batterie), coffret Metabox - Metabo",352.8,MET-600638840,39.39,https://www.centrale-brico.com/metabo-meuleuse-droite-18-v-ga-18-ltx-pickmix-sans-batterie-coffret-metabox-b6789700,582.0821646592972
1169,4061792174788,Meuleuse,B6788300,"Outil très pratique avec un confort de travail optimal pour de nombreuses applications Toujours les bons accessoires: grand choix de meules pour travailler le métal, le bois, la pierre, le carrelage et le plastique Moteur Brushless puissant pour une avance rapide et une efficacité maximale Protection contre la surcharge : protège le moteur contre la surchauffe Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Valeurs de référence tension batterie 18 V Ø de la meule 76 mm Profondeur de coupe max. 19 mm Vitesse de rotation à vide 20000 /min Filet de la broche M 5 Poids (avec batterie) 1 kg Vibration Poncer des surfaces 4.5 m/s² Incertitude de mesure K 1.5 m/s² Poncer avec du papier abrasif 3.3 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 77 dB(A) Niveau de puissance acoustique (LwA) 88 dB(A) Incertitude de mesure K 1.5 dB(A) Équipement standard Clip de capot de protection pour le tronçonnage 2 meules de tronçonnage Flexiarapid Super Inox 2 meules de tronçonnage Flexiarapid Super Universal Meule de tronçonnage et meule d'ébarbage Combinator Inox Clé Allen Coffret MetaLoc sans batterie, ni chargeur",metabo,Meuleuse 76mm 18 V CC 18 LTX BL - Pick+Mix (sans batterie) + 5 disques - Metabo,203.97,MET-600349840,40.31,https://www.centrale-brico.com/metabo-meuleuse-76mm-18-v-cc-18-ltx-bl-pickmix-sans-batterie-5-disques-b6788300,341.71553023957114
